,testGroup,device,operatingSystem,userAgentClass,browser,browserVersion,screenWidth,screenHeight,users,sessions,pis,accPis,greenLcpPis,yellowLcpPis,redLcpPis,addToCartEvents,conversions,browserGrouped,osGrouped
29343,A,Desktop,Mac OS,Browser,Safari,17.0,3840,1200,1,1,1,0,0,0,0,0,0,Safari,Mac OS
29344,A,Mobile,Android,Browser,Chrome,117,828,1887,1,1,1,0,0,0,0,0,0,Chrome,Android
29345,B,Desktop,Mac OS,Browser,Safari,17.0.1,1748,1454,1,1,1,0,0,0,0,0,0,Safari,Mac OS
29346,B,Desktop,Windows NT,Browser,Firefox,115.0,1920,1030,1,1,1,0,0,0,0,0,0,Firefox,Windows NT
29347,B,Mobile,Android,Browser Webview,Chrome Webview,111.0.5563.57,1080,2282,1,1,1,0,0,1,0,0,0,Chrome Webview,Android
29348,B,Mobile,Android,Browser,Chrome,117,2917,7130,1,1,1,0,1,0,0,0,0,Chrome,Android
29349,A,Mobile,Android,Browser Webview,Chrome Webview,117.0.0.0,810,1979,1,1,1,0,0,1,0,0,0,Chrome Webview,Android
29350,A,Desktop,Mac OS,Browser,Safari,17.0,1298,689,1,1,1,1,0,0,0,0,0,Safari,Mac OS
29351,A,Mobile,Android,Browser Webview,Chrome Webview,107.0.5304.105,1080,2156,1,1,1,0,0,1,0,0,0,Chrome Webview,Android
29352,A,Mobile,Android,Browser,Chrome,105,1440,3204,1,1,1,0,0,0,1,0,0,Chrome,Android
29353,B,Mobile,Android,Browser,Opera Mini,72.0.2254.67831,1080,2400,1,1,1,0,1,0,0,0,0,Other,Android
29354,A,Desktop,Windows NT,Browser,CCleaner,109.0.19987.122,1360,768,1,1,1,0,1,0,0,0,0,Other,Windows NT
29355,B,Desktop,Mac OS,Browser,Safari,17.0,2880,1646,1,1,1,0,0,0,0,0,0,Safari,Mac OS
29356,A,Mobile,Android,Browser,SamsungBrowser,20.0,1081,2640,1,1,1,1,1,0,0,0,0,SamsungBrowser,Android
29357,A,Mobile,Android,Browser,SamsungBrowser,22.0,1081,2280,1,1,1,0,0,0,1,0,0,SamsungBrowser,Android
29358,A,Mobile,Android,Browser,Chrome,91.0.4472.88,720,1280,1,1,1,0,0,0,1,0,0,Chrome,Android
29359,B,Mobile,Android,Browser Webview,Chrome Webview,114.0.5735.130,1440,3088,1,1,1,0,0,0,1,0,0,Chrome Webview,Android
29360,A,Mobile,iOS,Browser,Edge iOS,113.0.1774.50,1170,2532,1,1,1,0,0,0,0,0,0,Other,iOS
29361,B,Mobile,Android,Browser,Chrome,110,1080,2246,1,1,1,0,0,0,0,0,0,Chrome,Android
29362,A,Desktop,Windows NT,Browser,Edge,112,1512,1030,1,1,1,0,0,0,0,0,0,Edge,Windows NT
29363,B,Mobile,Android,Browser,Chrome,91.0.4472.114,1082,2377,1,1,1,0,0,0,0,0,0,Chrome,Android
29364,A,Desktop,Windows NT,Browser,Edge,99.0.1150.55,1366,768,1,1,1,0,0,0,0,0,0,Edge,Windows NT
29365,B,Desktop,Mac OS,Browser,Safari,15.5,3420,2224,1,1,1,0,0,0,0,0,0,Safari,Mac OS
29366,A,Mobile,Android,Browser Webview,Chrome Webview,112.0.5615.132,1080,2400,1,1,1,0,1,0,0,0,0,Chrome Webview,Android
29367,B,Mobile,Android,Browser Webview,Chrome Webview,109.0.5414.117,1080,2409,1,1,1,0,1,0,0,0,0,Chrome Webview,Android
29368,B,Desktop,Mac OS,Browser,Safari,15.6.1,1501,1036,1,1,1,0,0,1,0,0,0,Safari,Mac OS
29369,B,Mobile,Android,Browser Webview,Chrome Webview,117.0.0.0,811,1800,1,1,1,0,0,0,1,0,0,Chrome Webview,Android
29370,B,Mobile,Linux,Browser,Mi Browser,MiuiBrowser,1080,2340,1,1,1,0,0,0,1,0,0,Other,Linux
29371,A,Mobile,Android,Browser,Chrome,111.0.5563.116,720,1640,1,1,1,0,0,0,1,0,0,Chrome,Android
29372,A,Mobile,Android,Browser,Chrome,117,1441,3041,1,1,1,0,0,0,1,0,0,Chrome,Android
29373,A,Desktop,Windows NT,Browser,Chrome,114,2562,1440,1,1,1,0,1,0,0,0,0,Chrome,Windows NT
29374,A,Desktop,Windows NT,Browser,Edge,117,1281,720,1,1,1,1,1,0,0,0,0,Edge,Windows NT
29375,B,Desktop,Mac OS,Browser,Safari,12.0.2,1366,768,1,1,1,0,0,0,0,0,0,Safari,Mac OS
29376,A,Desktop,Windows NT,Browser,Edge,117,1650,1080,1,1,1,0,1,0,0,0,0,Edge,Windows NT
29377,A,Mobile,Android,Browser,Chrome,118,842,1871,1,1,1,0,0,0,0,0,0,Chrome,Android
29378,B,Desktop,Mac OS,Browser,Firefox,115.0,2560,1664,1,1,1,0,0,0,0,0,0,Firefox,Mac OS
29379,B,Desktop,Linux,Browser,HeyTapBrowser,45.9.5.1.1,1242,2775,1,1,1,0,1,0,0,0,0,Other,Linux
29380,A,Mobile,Android,Browser,Chrome,80.0.3987.99,1442,2961,1,1,1,0,0,0,0,0,0,Chrome,Android
29381,A,Desktop,Windows NT,Browser,Edge,116,1520,855,1,1,1,0,1,0,0,0,0,Edge,Windows NT
29382,B,Mobile,Android,Browser,Chrome,117,1621,3328,1,1,1,0,0,0,0,0,0,Chrome,Android
29383,A,Mobile,Android,Browser,Chrome,102,1080,2244,1,1,1,1,0,1,0,0,0,Chrome,Android
29384,B,Mobile,Android,Mobile App,Chrome Webview,8.0.42.2460,1080,2412,1,1,1,0,1,0,0,0,0,Chrome Webview,Android
29385,B,Mobile,Android,Browser Webview,Chrome Webview,106.0.5249.126,1080,2403,1,1,1,0,1,0,0,0,0,Chrome Webview,Android
29386,A,Desktop,Linux,Browser,HeyTapBrowser,45.10.1.1.1.1beta,1080,2340,1,1,1,0,1,0,0,0,0,Other,Linux
29387,B,Desktop,Mac OS,Browser,Chrome,98.0.4758.102,1505,1033,1,1,1,0,0,0,1,0,0,Chrome,Mac OS
29388,A,Mobile,Android,Browser,Chrome,103,540,960,1,1,1,0,0,1,0,0,0,Chrome,Android
29389,B,Desktop,Linux,Browser,Chrome,116,801,1281,1,1,1,0,0,0,1,0,0,Chrome,Linux
29390,B,Mobile,Android,Browser,Chrome,100.0.4896.79,1080,2342,1,1,1,0,0,0,0,0,0,Chrome,Android
29391,A,Mobile,iOS,Browser,Yandex Browser,22.3.3.499.10,750,1334,1,1,1,0,0,0,0,0,0,Other,iOS
29392,B,Mobile,Android,Browser Webview,Chrome Webview,97.0.4692.98,1440,3216,1,1,1,0,0,0,1,0,0,Chrome Webview,Android
29393,A,Tablet,iOS,Browser,Chrome iOS,114.0.5735.124,1488,2266,1,1,1,0,0,0,0,0,0,Chrome iOS,iOS
29394,A,Mobile,Android,Browser,Chrome,79.0.3945.116,1081,2247,1,1,1,0,0,0,1,0,0,Chrome,Android
29395,A,Mobile,Android,Browser,Opera Mini,73.0.2254.68338,720,1440,1,1,1,1,0,0,1,0,0,Other,Android
29396,B,Desktop,Windows NT,Browser,Chrome,80.0.3987.106,1366,768,1,1,1,0,0,0,1,0,0,Chrome,Windows NT
29397,A,Desktop,Mac OS,Browser,Firefox,117.0,6720,3780,1,1,1,0,0,0,0,0,0,Firefox,Mac OS
29398,B,Desktop,Windows NT,Browser,Edge,117,1922,1201,1,1,1,0,1,0,0,0,0,Edge,Windows NT
29399,A,Desktop,Windows NT,Browser,Chrome,80.0.3987.123,1920,1080,1,1,1,0,0,0,0,0,0,Chrome,Windows NT
29400,A,Desktop,Mac OS,Browser,Safari,17.0.1,2048,2518,1,1,1,0,0,0,0,0,0,Safari,Mac OS
29401,B,Mobile,Android,Browser Webview,Chrome Webview,92.0.4515.105,1080,2400,1,1,1,0,0,0,1,0,0,Chrome Webview,Android
29402,B,Mobile,Android,Browser,Chrome,116,1650,720,1,1,1,0,0,0,0,0,0,Chrome,Android
29403,A,Mobile,Android,Browser,Chrome,112,1202,2652,1,1,1,1,0,0,0,0,0,Chrome,Android
29404,A,Mobile,Android,Browser,Firefox,113.0,1080,2409,1,1,1,0,0,0,0,0,0,Firefox,Android
29405,B,Mobile,iOS,Browser,Safari,13.1,1242,2208,1,1,1,0,0,0,0,0,0,Safari,iOS
29406,B,Mobile,Android,Browser Webview,Chrome Webview,80.0.3987.99,720,1464,1,1,1,0,0,0,0,0,0,Chrome Webview,Android
29407,B,Desktop,Windows NT,Browser,Firefox,118.0,1152,720,1,1,1,0,0,0,0,0,0,Firefox,Windows NT
29408,A,Desktop,Mac OS,Browser,Yandex Browser,23.9.0.2296,2940,1912,1,1,1,0,0,0,1,0,0,Other,Mac OS
29409,B,Desktop,Linux,Browser,Chrome,79.0.3945.88,1366,768,1,1,1,0,0,1,0,0,0,Chrome,Linux
29410,B,Mobile,Android,Browser,Chrome,109,1080,2310,1,1,1,0,0,1,0,0,0,Chrome,Android
29411,B,Desktop,Windows NT,Browser,Edge,117,5164,2161,1,1,1,0,0,1,0,0,0,Edge,Windows NT
29412,A,Desktop,Mac OS,Browser,Safari,15.4,2336,1510,1,1,1,0,0,0,0,0,0,Safari,Mac OS
29413,B,Mobile,Android,Browser Webview,Chrome Webview,109.0.5414.117,1081,2220,1,1,1,0,0,1,0,0,0,Chrome Webview,Android
29414,A,Mobile,Android,Browser,Chrome,117,2665,1201,1,1,1,0,0,1,0,0,0,Chrome,Android
29415,A,Mobile,Android,Browser,Yandex Browser,23.3.7.27.00,720,1600,1,1,1,0,0,0,1,0,0,Other,Android
29416,B,Mobile,Android,Browser,Chrome,114,1202,2640,1,1,1,0,1,0,0,0,0,Chrome,Android
29417,B,Mobile,Android,Browser,Firefox,116.0,800,1280,1,1,1,0,0,0,0,0,0,Firefox,Android
29418,A,Mobile,Android,Browser Webview,Chrome Webview,117.0.0.0,1280,800,1,1,1,0,0,0,1,0,0,Chrome Webview,Android
29419,B,Desktop,Mac OS,Browser,Safari,16.5,960,2079,1,1,1,0,0,0,0,0,0,Safari,Mac OS
29420,B,Mobile,Android,Browser,Yandex Browser,23.9.3.87.00,720,1520,1,1,1,0,0,0,1,0,0,Other,Android
29421,A,Mobile,Android,Browser,Chrome,98.0.4758.87,1081,2402,1,1,1,0,0,0,0,0,0,Chrome,Android
29422,B,Desktop,Windows NT,Browser,Chrome,117,1278,630,1,1,1,0,0,1,0,0,0,Chrome,Windows NT
29423,B,Tablet,Android,Browser Webview,Chrome Webview,116.0.0.0,1920,1200,1,1,1,0,0,1,0,0,0,Chrome Webview,Android
29424,B,Mobile,Android,Browser,Chrome,111,721,1613,1,1,1,0,0,0,0,0,0,Chrome,Android
29425,B,Mobile,Android,Browser,Chrome,117,875,1944,1,1,1,0,0,0,1,0,0,Chrome,Android
29426,A,Desktop,Chrome OS,Browser,Chrome,111,1365,767,1,1,1,0,0,1,0,0,0,Chrome,Other
29427,B,Mobile,Android,Browser,Chrome,117,1081,2522,1,1,1,0,0,1,0,0,0,Chrome,Android
29428,A,Mobile,Android,Browser,Chrome,103,2409,1080,1,1,1,0,1,0,0,0,0,Chrome,Android
29429,A,Mobile,Android,Browser,Chrome,114,865,1922,1,1,1,1,0,1,0,0,0,Chrome,Android
29430,A,Mobile,Android,Browser,Yandex Browser,23.5.5.53.00,1080,2400,1,1,1,0,0,1,0,0,0,Other,Android
29431,B,Mobile,Android,Browser Webview,Chrome Webview,94.0.4606.85,1080,2403,1,1,1,0,0,0,0,0,0,Chrome Webview,Android
29432,B,Mobile,Android,Browser Webview,Chrome Webview,107.0.5304.91,1080,2161,1,1,1,0,0,0,1,0,0,Chrome Webview,Android
29433,A,Desktop,Chrome OS,Browser,Chrome,117,1600,900,1,1,1,0,1,0,0,0,0,Chrome,Other
29434,B,Mobile,Android,Browser Webview,Chrome Webview,113.0.5672.162,721,1561,1,1,1,0,0,0,0,0,0,Chrome Webview,Android
29435,B,Mobile,Android,Browser Webview,Chrome Webview,108.0.5359.128,721,1600,1,1,1,0,0,0,1,0,0,Chrome Webview,Android
29436,B,Desktop,Mac OS,Browser,Safari,17.0,2224,1462,1,1,1,0,0,0,0,0,0,Safari,Mac OS
29437,A,Desktop,Mac OS,Browser,Safari,17.1,1125,2436,1,1,1,0,0,0,0,0,0,Safari,Mac OS
29438,A,Desktop,Windows NT,Browser,Yandex Browser,23.9.1.967,3841,2160,1,1,1,0,0,1,0,0,0,Other,Windows NT
29439,A,Desktop,Linux,Browser,Chrome,87.0.4280.141,1520,720,1,1,1,0,0,0,1,0,0,Chrome,Linux
29440,B,Mobile,Android,Browser,Chrome,109,1442,2961,1,1,1,0,0,0,1,0,0,Chrome,Android
29441,A,Mobile,Android,Browser Webview,Chrome Webview,116.0.0.0,1081,2202,1,1,1,0,1,0,0,0,0,Chrome Webview,Android
29442,B,Mobile,Android,Browser Webview,Chrome Webview,110.0.5481.154,1080,2460,1,1,1,0,1,0,0,0,0,Chrome Webview,Android
29443,B,Desktop,Mac OS,Browser,Chrome,113,2591,1619,1,1,1,0,1,0,0,0,0,Chrome,Mac OS
29444,A,Desktop,Windows NT,Browser,Edge,117,1720,1440,1,1,1,0,0,0,0,0,0,Edge,Windows NT
29445,A,Desktop,Windows NT,Browser,Chrome,101,1366,768,1,1,1,0,0,1,0,0,0,Chrome,Windows NT
29446,B,Tablet,Android,Browser,Chrome,108,1200,1920,1,1,1,0,0,1,0,0,0,Chrome,Android
29447,A,Mobile,Android,Browser,Chrome,114,1081,2202,1,1,1,0,0,0,1,0,0,Chrome,Android
29448,A,Mobile,Android,Browser,Opera Mobile,59.1.2926.54067,1080,2400,1,1,1,0,0,0,1,0,0,Other,Android
29449,B,Mobile,Android,Browser Webview,Chrome Webview,61.0.3163.98,720,1440,1,1,1,0,0,0,0,0,0,Chrome Webview,Android
29450,A,Mobile,Android,Browser Webview,Chrome Webview,110.0.5481.154,1080,2412,1,1,1,0,0,0,0,0,0,Chrome Webview,Android
29451,A,Desktop,Windows NT,Browser,Chrome,107,1152,864,1,1,1,0,1,0,0,0,0,Chrome,Windows NT
29452,B,Desktop,Mac OS,Browser,AppleWebKit,15.4,2880,1800,1,1,1,0,0,0,0,0,0,Other,Mac OS
29453,A,Mobile,Android,Browser Webview,Chrome Webview,102.0.5005.78,2220,1081,1,1,1,0,0,0,1,1,0,Chrome Webview,Android
29454,A,Mobile,Android,Browser Webview,Chrome Webview,117.0.0.0,1080,2040,1,1,1,0,0,0,0,0,0,Chrome Webview,Android
29455,B,Desktop,Chrome OS,Browser,Chrome,91.0.4472.167,1440,810,1,1,1,0,0,1,0,0,0,Chrome,Other
29456,A,Desktop,Mac OS,Browser,Safari,17.0.1,2732,1788,1,1,1,0,0,0,0,0,0,Safari,Mac OS
29457,B,Mobile,Mac OS,Browser,Safari,16.1,2048,2732,1,1,1,0,0,0,0,0,0,Safari,Mac OS
29458,B,Mobile,Android,Browser Webview,Chrome Webview,102.0.5005.98,720,1440,1,1,1,0,0,0,0,0,0,Chrome Webview,Android
29459,B,Desktop,Mac OS,Browser,Safari,17.0,2590,1502,1,1,1,0,0,0,0,0,0,Safari,Mac OS
29460,B,Mobile,Android,Browser Webview,Chrome Webview,109.0.5414.117,720,1560,1,1,1,0,0,0,1,0,0,Chrome Webview,Android
29461,B,Mobile,Android,Browser Webview,Chrome Webview,114.0.5735.227,1081,2341,1,1,1,0,1,0,0,0,0,Chrome Webview,Android
29462,B,Desktop,Mac OS,Browser,Chrome,98.0.4758.102,3456,2234,1,1,1,0,0,0,1,0,0,Chrome,Mac OS
29463,B,Desktop,Windows NT,Browser,Firefox,119.0,1280,800,1,1,1,0,0,0,0,0,0,Firefox,Windows NT
29464,A,Tablet,Android,Browser,SamsungBrowser,20.0,2001,1200,1,1,1,0,1,0,0,0,0,SamsungBrowser,Android
29465,B,Desktop,Windows NT,Browser,Edge,117,1655,1034,1,1,1,0,0,0,1,0,0,Edge,Windows NT
29466,A,Desktop,Windows NT,Browser,Edge,116,1511,1011,1,1,1,0,1,0,0,0,0,Edge,Windows NT
29467,A,Mobile,Android,Browser,Chrome,103,1443,3168,1,1,1,0,0,0,1,0,0,Chrome,Android
29468,A,Mobile,Android,Browser Webview,Chrome Webview,115.0.5790.166,721,1480,1,1,1,0,1,0,0,0,0,Chrome Webview,Android
29469,A,Desktop,Mac OS,Browser,Safari,17.0,2584,2054,1,1,1,0,0,0,0,0,0,Safari,Mac OS
29470,A,Mobile,iOS,Browser,Yandex Browser,23.7.4.478.10,1125,2436,1,1,1,0,0,0,0,0,0,Other,iOS
29471,A,Desktop,Linux,Browser,Chrome,117,721,1480,1,1,1,0,0,0,1,0,0,Chrome,Linux
29472,A,Desktop,Linux,Browser,Chrome,108,720,1600,1,1,1,0,0,0,0,0,0,Chrome,Linux
29473,B,Tablet,Android,Browser,SamsungBrowser,9.2,800,1280,1,1,1,0,0,0,0,0,0,SamsungBrowser,Android
29474,A,Mobile,Android,Browser Webview,Chrome Webview,89.0.4389.105,720,1560,1,1,1,0,0,0,1,0,0,Chrome Webview,Android
29475,A,Mobile,Android,Browser,Chrome,80.0.3987.99,721,1601,1,1,1,0,0,0,0,0,0,Chrome,Android
29476,B,Tablet,Android,Browser,Chrome,97.0.4692.98,800,1280,1,1,1,0,0,0,0,0,0,Chrome,Android
29477,A,Mobile,Android,Browser,Chrome,112,1081,2300,1,1,1,0,0,0,1,0,0,Chrome,Android
29478,A,Mobile,Android,Browser Webview,Chrome Webview,107.0.5304.91,721,1601,1,1,1,0,0,0,0,0,0,Chrome Webview,Android
29479,B,Mobile,Linux,Browser,Chrome,117,1081,2160,1,1,1,0,1,0,0,0,0,Chrome,Linux
29480,A,Desktop,Windows NT,Browser,Edge,94.0.992.31,1518,1045,1,1,1,0,1,0,0,0,0,Edge,Windows NT
29481,A,Desktop,Mac OS,Browser,Safari,17.0,2648,1498,1,1,1,0,0,0,0,0,0,Safari,Mac OS
29482,A,Mobile,Android,Browser Webview,Chrome Webview,116.0.0.0,1080,2241,1,1,1,0,0,1,0,0,0,Chrome Webview,Android
29483,B,Mobile,iOS,Browser,Edge iOS,110.0.1587.63,1125,2436,1,1,1,0,0,0,0,0,0,Other,iOS
29484,B,Mobile,Android,Browser Webview,Chrome Webview,97.0.4692.70,1080,2400,1,1,1,0,1,0,0,0,0,Chrome Webview,Android
29485,A,Tablet,Android,Browser,Chrome,114,905,2317,1,1,1,0,0,0,0,0,0,Chrome,Android
29486,B,Mobile,Android,Browser Webview,Chrome Webview,103.0.5060.129,801,1281,1,1,1,0,0,0,0,0,0,Chrome Webview,Android
29487,A,Desktop,Mac OS,Browser,Chrome,117,2205,1434,1,1,1,0,1,0,0,0,0,Chrome,Mac OS
29488,B,Mobile,Android,Browser,Chrome,118,720,1600,1,1,1,0,0,0,1,0,0,Chrome,Android
29489,B,Desktop,Mac OS,Browser,Safari,16.3,750,1334,1,1,1,0,0,0,0,0,0,Safari,Mac OS
29490,A,Mobile,Android,Browser Webview,Chrome Webview,103.0.5060.71,720,1544,1,1,1,0,0,0,1,0,0,Chrome Webview,Android
29491,B,Mobile,Android,Browser,Chrome,101,1080,2161,1,1,1,0,0,0,0,0,0,Chrome,Android
29492,A,Mobile,Android,Browser Webview,Chrome Webview,94.0.4606.61,721,1601,1,1,1,0,0,0,0,0,0,Chrome Webview,Android
29493,A,Mobile,Android,Browser Webview,Chrome Webview,111.0.5563.58,1082,2401,1,1,1,0,1,0,0,0,0,Chrome Webview,Android
29494,B,Mobile,Android,Browser,Chrome,117,800,1341,1,1,1,0,0,1,0,0,0,Chrome,Android
29495,B,Desktop,Mac OS,Browser,Chrome,116,4480,2800,1,1,1,0,0,0,0,0,0,Chrome,Mac OS
29496,B,Mobile,Android,Browser,Chrome,86.0.4240.198,1081,2281,1,1,1,0,0,0,0,0,0,Chrome,Android
29497,A,Desktop,Windows NT,Browser,Yandex Browser,23.9.1.967,1680,1050,1,1,1,0,0,0,0,0,0,Other,Windows NT
29498,B,Mobile,Android,Browser,Chrome,90.0.4430.210,1080,2220,1,1,1,0,1,0,0,0,0,Chrome,Android
29499,B,Mobile,iOS,Browser,Chrome iOS,109.0.5414.112,1290,2796,1,1,1,0,0,0,0,0,0,Chrome iOS,iOS
29500,A,Mobile,Android,Browser Webview,Chrome Webview,108.0.5359.128,1080,2406,1,1,1,0,0,0,1,0,0,Chrome Webview,Android
29501,A,Desktop,Windows NT,Browser,Chrome,116,7680,4320,1,1,1,0,0,0,0,0,0,Chrome,Windows NT
29502,A,Desktop,Linux,Browser,QupZilla,1.8.6,800,600,1,1,1,0,0,0,0,0,0,Other,Linux
29503,A,Desktop,Mac OS,Browser,Firefox,113.0,1280,720,1,1,1,0,0,0,0,0,0,Firefox,Mac OS
29504,B,Desktop,Windows NT,Browser,Edge,117,1297,729,1,1,1,0,0,0,1,0,0,Edge,Windows NT
29505,A,Mobile,Android,Browser,Chrome,117,3121,1405,1,1,1,0,0,0,1,0,0,Chrome,Android
29506,A,Desktop,Chrome OS,Browser,Chrome,113,2560,1440,1,1,1,0,1,0,0,0,0,Chrome,Other
29507,B,Desktop,Mac OS,Browser,Safari,14.0.1,1668,2388,1,1,1,0,0,0,0,0,0,Safari,Mac OS
29508,B,Desktop,Windows NT,Browser,Chrome,100.0.4896.127,2560,1440,1,1,1,0,1,0,0,0,0,Chrome,Windows NT
29509,B,Tablet,Android,Browser,SamsungBrowser,20.0,1200,2001,1,1,1,0,1,0,0,0,0,SamsungBrowser,Android
29510,A,Mobile,Android,Browser Webview,Chrome Webview,97.0.4692.98,720,1440,1,1,1,0,0,0,0,0,0,Chrome Webview,Android
29511,A,Desktop,Android,Browser,Chrome,117,721,1545,1,1,1,1,1,0,0,0,0,Chrome,Android
29512,B,Mobile,iOS,Browser,Safari,11.0,640,1136,1,1,1,0,0,0,0,0,0,Safari,iOS
29513,B,Desktop,Mac OS,Browser,Safari,17.0,2732,1834,1,1,1,0,0,0,0,0,0,Safari,Mac OS
29514,B,Mobile,Android,Browser Webview,Chrome Webview,117.0.0.0,1080,2158,1,1,1,0,0,0,0,0,0,Chrome Webview,Android
29515,A,Tablet,Android,Browser,SamsungBrowser,22.0,1080,2410,1,1,1,0,1,0,0,0,0,SamsungBrowser,Android
29516,A,Tablet,Android,Browser Webview,Chrome Webview,95.0.4638.74,800,1280,1,1,1,0,0,0,0,0,0,Chrome Webview,Android
29517,B,Mobile,iOS,Browser,Safari,11.0,750,1334,1,1,1,0,0,0,0,0,0,Safari,iOS
29518,B,Mobile,Android,Browser,Edge,117,1240,2772,1,1,1,0,1,0,0,0,0,Edge,Android
29519,B,Desktop,Windows NT,Browser,Chrome,116,1281,1024,1,1,1,0,0,1,0,0,0,Chrome,Windows NT
29520,A,Desktop,Mac OS,Browser,Safari,16.6,6720,2834,1,1,1,0,0,0,0,0,0,Safari,Mac OS
29521,A,Mobile,Android,Browser,Chrome,111,480,855,1,1,1,0,0,0,1,0,0,Chrome,Android
29522,A,Mobile,Android,Browser,Chrome,90.0.4430.91,1544,720,1,1,1,0,0,0,1,0,0,Chrome,Android
29523,A,Desktop,Mac OS,Browser,Safari,16.4,1728,1117,1,1,1,0,0,0,0,0,0,Safari,Mac OS
29524,A,Mobile,Android,Browser Webview,Chrome Webview,113.0.5672.163,1081,2400,1,1,1,0,1,0,0,0,0,Chrome Webview,Android
29525,A,Desktop,Windows NT,Browser,Chrome,116,1824,1216,1,1,1,0,1,0,0,0,0,Chrome,Windows NT
29526,A,Mobile,Android,Browser,Huawei Browser,12.1.2.312,1176,2400,1,1,1,0,0,0,1,0,0,Other,Android
29527,B,Mobile,Android,Browser,Chrome,117,1443,3217,1,1,1,0,0,0,0,0,0,Chrome,Android
29528,A,Mobile,Android,Browser Webview,Chrome Webview,114.0.5735.147,720,1600,1,1,1,0,0,1,0,0,0,Chrome Webview,Android
29529,A,Desktop,Linux,Browser,Chrome,108,720,1520,1,1,1,1,0,0,1,0,0,Chrome,Linux
29530,A,Mobile,Android,Browser,Chrome,88.0.4324.152,720,1560,1,1,1,0,0,1,0,0,0,Chrome,Android
29531,A,Desktop,Windows NT,Browser,Chrome,117,5761,3242,1,1,1,0,1,0,0,0,0,Chrome,Windows NT
29532,B,Mobile,Android,Browser Webview,Chrome Webview,109.0.5414.117,1080,2220,1,1,1,0,0,1,0,0,0,Chrome Webview,Android
29533,A,Mobile,Android,Browser,Chrome,99.0.4844.48,1080,2400,1,1,1,0,1,0,0,0,0,Chrome,Android
29534,B,Mobile,Android,Browser,Chrome,114,1404,3011,1,1,1,0,0,1,0,0,0,Chrome,Android
29535,A,Mobile,iOS,Browser,Chrome iOS,107.0.5304.66,1290,2796,1,1,1,0,0,0,0,0,0,Chrome iOS,iOS
29536,A,Mobile,Android,Browser,Firefox,118.0,1200,2000,1,1,1,0,0,0,0,0,0,Firefox,Android
29537,B,Desktop,Android,Browser,Chrome,117,1442,3041,1,1,1,0,1,0,0,0,0,Chrome,Android
29538,B,Mobile,Android,Browser Webview,Chrome Webview,107.0.5304.105,721,1640,1,1,1,0,0,0,1,0,0,Chrome Webview,Android
29539,B,Mobile,Android,Browser Webview,Chrome Webview,111.0.5563.116,1081,2462,1,1,1,0,0,0,1,0,0,Chrome Webview,Android
29540,B,Desktop,Mac OS,Browser,Chrome,94.0.4606.81,2880,1800,1,1,1,0,0,0,0,0,0,Chrome,Mac OS
29541,A,Desktop,Linux,Browser,Chrome,106,721,1601,1,1,1,1,0,0,0,0,0,Chrome,Linux
29542,A,Tablet,Android,Browser,Chrome,117,2801,1753,1,1,1,0,0,0,1,0,0,Chrome,Android
29543,B,Mobile,Android,Browser,Chrome,115,1080,2642,1,1,1,0,0,1,0,0,0,Chrome,Android
29544,A,Desktop,Windows NT,Browser,Edge,112,1548,1046,1,1,1,0,1,0,0,0,0,Edge,Windows NT
29545,A,Mobile,Android,Browser,Firefox,114.0,1080,2280,1,1,1,0,0,0,0,0,0,Firefox,Android
29546,A,Mobile,Android,Browser,Chrome,117,2301,1080,1,1,1,0,1,0,0,0,0,Chrome,Android
29547,B,Mobile,Android,Browser,Chrome,97.0.4692.98,721,1561,1,1,1,0,0,0,0,0,0,Chrome,Android
29548,B,Mobile,Android,Browser,Chrome,117,2560,1440,1,1,1,0,0,0,0,0,0,Chrome,Android
29549,A,Mobile,Android,Browser,DuckDuckGo,5,1080,2376,1,1,1,0,0,0,1,0,0,Other,Android
29550,A,Mobile,Android,Browser,SamsungBrowser,22.1,1080,2640,1,1,1,0,0,0,0,0,0,SamsungBrowser,Android
29551,B,Mobile,Android,Browser Webview,Chrome Webview,118.0.0.0,1080,2241,1,1,1,0,0,1,0,0,0,Chrome Webview,Android
29552,A,Mobile,Android,Browser,Chrome,116,1081,2243,1,1,1,0,1,0,0,0,0,Chrome,Android
29553,B,Mobile,Android,Browser Webview,Chrome Webview,67.0.3396.87,720,1560,1,1,1,0,0,0,0,0,0,Chrome Webview,Android
29554,B,Mobile,Android,Browser Webview,Chrome Webview,114.0.5735.131,1081,2317,1,1,1,1,1,0,0,0,0,Chrome Webview,Android
29555,A,Mobile,Android,Browser,Chrome,117,1843,2948,1,1,1,0,0,1,0,0,0,Chrome,Android
29556,A,Mobile,Android,Browser Webview,Chrome Webview,104.0.5112.69,721,1601,1,1,1,0,0,0,1,0,0,Chrome Webview,Android
29557,B,Mobile,Android,Browser Webview,Chrome Webview,95.0.4638.74,1440,2560,1,1,1,0,1,0,0,0,0,Chrome Webview,Android
29558,B,Mobile,iOS,Browser,Chrome iOS,114.0.5735.50,1170,2532,1,1,1,0,0,0,0,0,0,Chrome iOS,iOS
29559,A,Desktop,Windows NT,Browser,Edge,117,2054,1155,1,1,1,0,0,0,0,0,0,Edge,Windows NT
29560,B,Mobile,Android,Browser,Chrome,102,1560,720,1,1,1,0,0,0,0,0,0,Chrome,Android
